experiment_name,experiment_type,experiment_subtype,train_dataset_name,train_task_number,train_task_name,task_name,Accuracy,F1 Score,Precision,Recall
mert95m_finetuning_cl_vocalsettech_scenario3,CL,Finetuning,VocalSetTech,3,vibrato-vocal_fry,spoken-breathy-straight-inhaled-lip_trill-trillo-vibrato-vocal_fry,0.2805555462837219,0.1068691983819007,0.0700579136610031,0.2258518189191818
mert95m_finetuning_cl_vocalsettech_scenario3,CL,Finetuning,VocalSetTech,4,trill-belt,spoken-breathy-straight-inhaled-lip_trill-trillo-vibrato-vocal_fry-trill-belt,0.1724137961864471,0.0594972372055053,0.0358849130570888,0.2000000029802322

mert95m_replay_cl_vocalsettech_scenario1,CL,Replay,VocalSetTech,0,vibrato-straight,vibrato-straight,0.9144737124443054,0.9070336818695068,0.9375,0.8934426307678223
mert95m_replay_cl_vocalsettech_scenario1,CL,Replay,VocalSetTech,1,belt-breathy,vibrato-straight-belt-breathy,0.726190447807312,0.7160142064094543,0.7206199169158936,0.7365618944168091
mert95m_replay_cl_vocalsettech_scenario1,CL,Replay,VocalSetTech,2,lip_trill-spoken,vibrato-straight-belt-breathy-lip_trill-spoken,0.5954692363739014,0.46759894490242,0.3997950255870819,0.6145740151405334
mert95m_replay_cl_vocalsettech_scenario1,CL,Replay,VocalSetTech,3,inhaled-trill,vibrato-straight-belt-breathy-lip_trill-spoken-inhaled-trill,0.2367687970399856,0.1523146629333496,0.1373881846666336,0.2871977984905243
mert95m_replay_cl_vocalsettech_scenario1,CL,Replay,VocalSetTech,4,trillo-vocal_fry,vibrato-straight-belt-breathy-lip_trill-spoken-inhaled-trill-trillo-vocal_fry,0.3586207032203674,0.192993089556694,0.1674220412969589,0.3045634031295776
mert95m_replay_cl_vocalsettech_scenario2,CL,Replay,VocalSetTech,0,belt-trill,belt-trill,0.946666657924652,0.942129611968994,0.9310344457626344,0.9600000381469728
mert95m_replay_cl_vocalsettech_scenario2,CL,Replay,VocalSetTech,1,vibrato-inhaled,belt-trill-vibrato-inhaled,0.6211180090904236,0.5978628396987915,0.8570833206176758,0.625
mert95m_replay_cl_vocalsettech_scenario2,CL,Replay,VocalSetTech,2,breathy-straight,belt-trill-vibrato-inhaled-breathy-straight,0.5993377566337585,0.4406988620758056,0.3816285729408264,0.5235164761543274
mert95m_replay_cl_vocalsettech_scenario2,CL,Replay,VocalSetTech,3,vocal_fry-lip_trill,belt-trill-vibrato-inhaled-breathy-straight-vocal_fry-lip_trill,0.3333333432674408,0.2924650907516479,0.3081727623939514,0.3625000119209289
mert95m_replay_cl_vocalsettech_scenario2,CL,Replay,VocalSetTech,4,spoken-trillo,belt-trill-vibrato-inhaled-breathy-straight-vocal_fry-lip_trill-spoken-trillo,0.1839080452919006,0.1115389615297317,0.0692896246910095,0.3000000119209289
mert95m_replay_cl_vocalsettech_scenario3,CL,Replay,VocalSetTech,0,spoken-breathy,spoken-breathy,1.0,1.0,1.0,1.0
mert95m_replay_cl_vocalsettech_scenario3,CL,Replay,VocalSetTech,1,straight-inhaled,spoken-breathy-straight-inhaled,0.8888888955116272,0.8790524005889893,0.8971397280693054,0.8767582178115845
mert95m_replay_cl_vocalsettech_scenario3,CL,Replay,VocalSetTech,2,lip_trill-trillo,spoken-breathy-straight-inhaled-lip_trill-trillo,0.6612903475761414,0.6473842859268188,0.7512962818145752,0.7639560699462891
mert95m_replay_cl_vocalsettech_scenario3,CL,Replay,VocalSetTech,3,vibrato-vocal_fry,spoken-breathy-straight-inhaled-lip_trill-trillo-vibrato-vocal_fry,0.3472222089767456,0.2110956609249115,0.162124902009964,0.3987536132335663
mert95m_replay_cl_vocalsettech_scenario3,CL,Replay,VocalSetTech,4,trill-belt,spoken-breathy-straight-inhaled-lip_trill-trillo-vibrato-vocal_fry-trill-belt,0.2735632061958313,0.1509113311767578,0.1002318412065506,0.3779999911785126

mert95m_icarl_cl_vocalsettech_scenario1,CL,iCaRL,VocalSetTech,0,vibrato-straight,vibrato-straight,0.9144737124443054,0.9070336818695068,0.9375,0.8934426307678223
mert95m_icarl_cl_vocalsettech_scenario1,CL,iCaRL,VocalSetTech,1,belt-breathy,vibrato-straight-belt-breathy,0.4325396716594696,0.3721656501293182,0.7036778926849365,0.5193154215812683
mert95m_icarl_cl_vocalsettech_scenario1,CL,iCaRL,VocalSetTech,2,lip_trill-spoken,vibrato-straight-belt-breathy-lip_trill-spoken,0.6278316974639893,0.5250759124755859,0.6929957866668701,0.6349918842315674
mert95m_icarl_cl_vocalsettech_scenario1,CL,iCaRL,VocalSetTech,3,inhaled-trill,vibrato-straight-belt-breathy-lip_trill-spoken-inhaled-trill,0.3231197893619537,0.2977163791656494,0.4058003723621368,0.409902274608612
mert95m_icarl_cl_vocalsettech_scenario1,CL,iCaRL,VocalSetTech,4,trillo-vocal_fry,vibrato-straight-belt-breathy-lip_trill-spoken-inhaled-trill-trillo-vocal_fry,0.3632183969020843,0.2519713044166565,0.365086168050766,0.3427577018737793
mert95m_icarl_cl_vocalsettech_scenario2,CL,iCaRL,VocalSetTech,0,belt-trill,belt-trill,0.8933333158493042,0.8875561952590942,0.8787878751754761,0.9199999570846558
mert95m_icarl_cl_vocalsettech_scenario2,CL,iCaRL,VocalSetTech,1,vibrato-inhaled,belt-trill-vibrato-inhaled,0.8571428656578064,0.8703365325927734,0.8811758756637573,0.8613115549087524
mert95m_icarl_cl_vocalsettech_scenario2,CL,iCaRL,VocalSetTech,2,breathy-straight,belt-trill-vibrato-inhaled-breathy-straight,0.6158940196037292,0.520048201084137,0.7445908188819885,0.5521011352539062
mert95m_icarl_cl_vocalsettech_scenario2,CL,iCaRL,VocalSetTech,3,vocal_fry-lip_trill,belt-trill-vibrato-inhaled-breathy-straight-vocal_fry-lip_trill,0.3259259164333343,0.2884427905082702,0.3479536175727844,0.3675000071525574
mert95m_icarl_cl_vocalsettech_scenario2,CL,iCaRL,VocalSetTech,4,spoken-trillo,belt-trill-vibrato-inhaled-breathy-straight-vocal_fry-lip_trill-spoken-trillo,0.1655172407627105,0.0943397879600524,0.0593108497560024,0.2840000092983246
mert95m_icarl_cl_vocalsettech_scenario3,CL,iCaRL,VocalSetTech,0,spoken-breathy,spoken-breathy,1.0,1.0,1.0,1.0
mert95m_icarl_cl_vocalsettech_scenario3,CL,iCaRL,VocalSetTech,1,straight-inhaled,spoken-breathy-straight-inhaled,0.859649121761322,0.8547670841217041,0.8717261552810669,0.8540109992027283
mert95m_icarl_cl_vocalsettech_scenario3,CL,iCaRL,VocalSetTech,2,lip_trill-trillo,spoken-breathy-straight-inhaled-lip_trill-trillo,0.5604838728904724,0.4927750825881958,0.6825658082962036,0.6868131756782532
mert95m_icarl_cl_vocalsettech_scenario3,CL,iCaRL,VocalSetTech,3,vibrato-vocal_fry,spoken-breathy-straight-inhaled-lip_trill-trillo-vibrato-vocal_fry,0.3555555641651153,0.2179345786571502,0.2222626805305481,0.4069503247737884
mert95m_icarl_cl_vocalsettech_scenario3,CL,iCaRL,VocalSetTech,4,trill-belt,spoken-breathy-straight-inhaled-lip_trill-trillo-vibrato-vocal_fry-trill-belt,0.3149425387382507,0.2080600559711456,0.294425904750824,0.4129726886749267

mert95m_gem_cl_vocalsettech_scenario1,CL,GEM,VocalSetTech,0,vibrato-straight,vibrato-straight,0.921052634716034,0.9145267009735109,0.941747546195984,0.9016393423080444
