experiment_name,experiment_type,experiment_subtype,train_dataset_name,train_task_number,train_task_name,task_name,Accuracy,F1 Score,Precision,Recall
mert95m_cosinecenter_cl_gtzan_scenario2,CL,CosineCenter,GTZAN,1,classical-hiphop,jazz-rock-classical-hiphop,0.7094017267227173,0.7094017267227173,0.7094017267227173,0.7094017267227173
mert95m_cosinecenter_cl_gtzan_scenario2,CL,CosineCenter,GTZAN,2,reggae-country,jazz-rock-classical-hiphop-reggae-country,0.4566473960876465,0.4566473960876465,0.4566473960876465,0.4566473960876465
mert95m_cosinecenter_cl_gtzan_scenario2,CL,CosineCenter,GTZAN,3,metal-blues,jazz-rock-classical-hiphop-reggae-country-metal-blues,0.4415584504604339,0.4415584504604339,0.4415584504604339,0.4415584504604339
mert95m_cosinecenter_cl_gtzan_scenario2,CL,CosineCenter,GTZAN,4,pop-disco,jazz-rock-classical-hiphop-reggae-country-metal-blues-pop-disco,0.4241379201412201,0.4241379201412201,0.4241379201412201,0.4241379201412201
mert95m_cosinecenter_cl_gtzan_scenario3,CL,CosineCenter,GTZAN,0,hiphop-metal,hiphop-metal,0.9814814925193788,0.9814814925193788,0.9814814925193788,0.9814814925193788
mert95m_cosinecenter_cl_gtzan_scenario3,CL,CosineCenter,GTZAN,1,reggae-pop,hiphop-metal-reggae-pop,0.7545454502105713,0.7545454502105713,0.7545454502105713,0.7545454502105713
mert95m_cosinecenter_cl_gtzan_scenario3,CL,CosineCenter,GTZAN,2,classical-rock,hiphop-metal-reggae-pop-classical-rock,0.6589595079421997,0.6589595079421997,0.6589595079421997,0.6589595079421997
mert95m_cosinecenter_cl_gtzan_scenario3,CL,CosineCenter,GTZAN,3,disco-blues,hiphop-metal-reggae-pop-classical-rock-disco-blues,0.5150214433670044,0.5150214433670044,0.5150214433670044,0.5150214433670044
mert95m_cosinecenter_cl_gtzan_scenario3,CL,CosineCenter,GTZAN,4,country-jazz,hiphop-metal-reggae-pop-classical-rock-disco-blues-country-jazz,0.4241379201412201,0.4241379201412201,0.4241379201412201,0.4241379201412201

mert95m_base_oracle_nsynthinstrument_scenario1,Baseline,Oracle,NSynthInstrument,0,bass-brass,bass-brass,0.6465827226638794,0.6465827226638794,0.6465827226638794,0.6465827226638794
mert95m_base_oracle_nsynthinstrument_scenario1,Baseline,Oracle,NSynthInstrument,1,flute-guitar,bass-brass-flute-guitar,0.6105967164039612,0.6105967164039612,0.6105967164039612,0.6105967164039612
