experiment_name,experiment_type,experiment_subtype,train_dataset_name,train_task_number,train_task_name,task_name,Accuracy,F1 Score,Precision,Recall
mert95m_gem_cl_nsynthinstrument_scenario1,CL,GEM,NSynthInstrument,1,flute-guitar,bass-brass-flute-guitar,0.4537037014961242,0.4537037014961242,0.4537037014961242,0.4537037014961242
mert95m_gem_cl_nsynthinstrument_scenario1,CL,GEM,NSynthInstrument,2,keyboard-mallet,bass-brass-flute-guitar-keyboard-mallet,0.2730082273483276,0.2730082273483276,0.2730082273483276,0.2730082273483276
mert95m_gem_cl_nsynthinstrument_scenario1,CL,GEM,NSynthInstrument,3,organ-reed,bass-brass-flute-guitar-keyboard-mallet-organ-reed,0.2033433765172958,0.2033433765172958,0.2033433765172958,0.2033433765172958
mert95m_gem_cl_nsynthinstrument_scenario1,CL,GEM,NSynthInstrument,4,string-synth_lead-vocal,bass-brass-flute-guitar-keyboard-mallet-organ-reed-string-synth_lead-vocal,0.119873046875,0.119873046875,0.119873046875,0.119873046875
mert95m_gem_cl_nsynthinstrument_scenario2,CL,GEM,NSynthInstrument,0,keyboard-synth_lead,keyboard-synth_lead,0.8446475267410278,0.8446475267410278,0.8446475267410278,0.8446475267410278
mert95m_gem_cl_nsynthinstrument_scenario2,CL,GEM,NSynthInstrument,1,mallet-guitar,keyboard-synth_lead-mallet-guitar,0.4790123403072357,0.4790123403072357,0.4790123403072357,0.4790123403072357
mert95m_gem_cl_nsynthinstrument_scenario2,CL,GEM,NSynthInstrument,2,reed-string-bass,keyboard-synth_lead-mallet-guitar-reed-string-bass,0.4294274449348449,0.4294274449348449,0.4294274449348449,0.4294274449348449
mert95m_gem_cl_nsynthinstrument_scenario2,CL,GEM,NSynthInstrument,3,vocal-brass,keyboard-synth_lead-mallet-guitar-reed-string-bass-vocal-brass,0.2639133036136627,0.2639133036136627,0.2639133036136627,0.2639133036136627
mert95m_gem_cl_nsynthinstrument_scenario2,CL,GEM,NSynthInstrument,4,organ-flute,keyboard-synth_lead-mallet-guitar-reed-string-bass-vocal-brass-organ-flute,0.16259765625,0.16259765625,0.16259765625,0.16259765625
mert95m_gem_cl_nsynthinstrument_scenario3,CL,GEM,NSynthInstrument,0,guitar-synth_lead-organ,guitar-synth_lead-organ,0.8266897797584534,0.8266897797584534,0.8266897797584534,0.8266897797584534
mert95m_gem_cl_nsynthinstrument_scenario3,CL,GEM,NSynthInstrument,1,string-brass,guitar-synth_lead-organ-string-brass,0.3285135924816131,0.3285135924816131,0.3285135924816131,0.3285135924816131
mert95m_gem_cl_nsynthinstrument_scenario3,CL,GEM,NSynthInstrument,2,mallet-reed,guitar-synth_lead-organ-string-brass-mallet-reed,0.2239150553941726,0.2239150553941726,0.2239150553941726,0.2239150553941726
mert95m_gem_cl_nsynthinstrument_scenario3,CL,GEM,NSynthInstrument,3,keyboard-bass,guitar-synth_lead-organ-string-brass-mallet-reed-keyboard-bass,0.3496688604354858,0.3496688604354858,0.3496688604354858,0.3496688604354858
mert95m_gem_cl_nsynthinstrument_scenario3,CL,GEM,NSynthInstrument,4,flute-vocal,guitar-synth_lead-organ-string-brass-mallet-reed-keyboard-bass-flute-vocal,0.147216796875,0.147216796875,0.147216796875,0.147216796875

mert95m_ewc_cl_nsynthinstrument_scenario1,CL,EWC,NSynthInstrument,0,bass-brass,bass-brass,0.9973021745681764,0.9973021745681764,0.9973021745681764,0.9973021745681764
mert95m_ewc_cl_nsynthinstrument_scenario1,CL,EWC,NSynthInstrument,1,flute-guitar,bass-brass-flute-guitar,0.4254115223884582,0.4254115223884582,0.4254115223884582,0.4254115223884582
mert95m_ewc_cl_nsynthinstrument_scenario1,CL,EWC,NSynthInstrument,2,keyboard-mallet,bass-brass-flute-guitar-keyboard-mallet,0.2898351550102234,0.2898351550102234,0.2898351550102234,0.2898351550102234
mert95m_ewc_cl_nsynthinstrument_scenario1,CL,EWC,NSynthInstrument,3,organ-reed,bass-brass-flute-guitar-keyboard-mallet-organ-reed,0.1693614721298217,0.1693614721298217,0.1693614721298217,0.1693614721298217
mert95m_ewc_cl_nsynthinstrument_scenario1,CL,EWC,NSynthInstrument,4,string-synth_lead-vocal,bass-brass-flute-guitar-keyboard-mallet-organ-reed-string-synth_lead-vocal,0.107421875,0.107421875,0.107421875,0.107421875
mert95m_ewc_cl_nsynthinstrument_scenario2,CL,EWC,NSynthInstrument,0,keyboard-synth_lead,keyboard-synth_lead,0.8537858724594116,0.8537858724594116,0.8537858724594116,0.8537858724594116
mert95m_ewc_cl_nsynthinstrument_scenario2,CL,EWC,NSynthInstrument,1,mallet-guitar,keyboard-synth_lead-mallet-guitar,0.4518518447875976,0.4518518447875976,0.4518518447875976,0.4518518447875976
mert95m_ewc_cl_nsynthinstrument_scenario2,CL,EWC,NSynthInstrument,2,reed-string-bass,keyboard-synth_lead-mallet-guitar-reed-string-bass,0.4277629852294922,0.4277629852294922,0.4277629852294922,0.4277629852294922
mert95m_ewc_cl_nsynthinstrument_scenario2,CL,EWC,NSynthInstrument,3,vocal-brass,keyboard-synth_lead-mallet-guitar-reed-string-bass-vocal-brass,0.1192149966955185,0.1192149966955185,0.1192149966955185,0.1192149966955185
