experiment_name,experiment_type,experiment_subtype,train_dataset_name,train_task_number,train_task_name,task_name,Accuracy,F1 Score,Precision,Recall
clmrsamplecnn_base_oracle_vocalsettech_all,Baseline,Oracle,VocalSetTech,0,vibrato-straight,vibrato-straight,0.7171052694320679,0.1919553130865097,0.2190777957439422,0.1740452200174331
clmrsamplecnn_base_oracle_vocalsettech_all,Baseline,Oracle,VocalSetTech,1,belt-breathy,vibrato-straight-belt-breathy,0.7301587462425232,0.3679223358631134,0.376774400472641,0.361545205116272
clmrsamplecnn_base_oracle_vocalsettech_all,Baseline,Oracle,VocalSetTech,2,lip_trill-spoken,vibrato-straight-belt-breathy-lip_trill-spoken,0.7799353003501892,0.5391632914543152,0.5386142730712891,0.5435957312583923
clmrsamplecnn_base_oracle_vocalsettech_all,Baseline,Oracle,VocalSetTech,3,inhaled-trill,vibrato-straight-belt-breathy-lip_trill-spoken-inhaled-trill,0.7298049926757812,0.5794422626495361,0.6528638005256653,0.5732361674308777
clmrsamplecnn_base_oracle_vocalsettech_all,Baseline,Oracle,VocalSetTech,4,trillo-vocal_fry,vibrato-straight-belt-breathy-lip_trill-spoken-inhaled-trill-trillo-vocal_fry,0.7402299046516418,0.7312397360801697,0.8009424805641174,0.7296283841133118
clmrsamplecnn_finetuning_cl_vocalsettech_scenario1,CL,Finetuning,VocalSetTech,0,vibrato-straight,vibrato-straight,0.8618420958518982,0.853140115737915,0.8637566566467285,0.8467843532562256
clmrsamplecnn_finetuning_cl_vocalsettech_scenario1,CL,Finetuning,VocalSetTech,1,belt-breathy,vibrato-straight-belt-breathy,0.3888888955116272,0.28125,0.1981434077024459,0.4900000095367431
clmrsamplecnn_finetuning_cl_vocalsettech_scenario1,CL,Finetuning,VocalSetTech,2,lip_trill-spoken,vibrato-straight-belt-breathy-lip_trill-spoken,0.1844660192728042,0.1346973627805709,0.1068783104419708,0.3333333432674408
clmrsamplecnn_finetuning_cl_vocalsettech_scenario1,CL,Finetuning,VocalSetTech,3,inhaled-trill,vibrato-straight-belt-breathy-lip_trill-spoken-inhaled-trill,0.1253481954336166,0.0589484870433807,0.0345465093851089,0.2249999940395355
clmrsamplecnn_finetuning_cl_vocalsettech_scenario1,CL,Finetuning,VocalSetTech,4,trillo-vocal_fry,vibrato-straight-belt-breathy-lip_trill-spoken-inhaled-trill-trillo-vocal_fry,0.1747126430273056,0.0609097480773925,0.0359520837664604,0.2000000029802322
clmrsamplecnn_replay_cl_vocalsettech_scenario1,CL,Replay,VocalSetTech,0,vibrato-straight,vibrato-straight,0.8815789222717285,0.8736842274665833,0.8871736526489258,0.8659701347351074
clmrsamplecnn_replay_cl_vocalsettech_scenario1,CL,Replay,VocalSetTech,1,belt-breathy,vibrato-straight-belt-breathy,0.567460298538208,0.5611642599105835,0.6251341104507446,0.636134922504425
clmrsamplecnn_replay_cl_vocalsettech_scenario1,CL,Replay,VocalSetTech,2,lip_trill-spoken,vibrato-straight-belt-breathy-lip_trill-spoken,0.5728155374526978,0.4662136733531952,0.3992342948913574,0.602654218673706
clmrsamplecnn_replay_cl_vocalsettech_scenario1,CL,Replay,VocalSetTech,3,inhaled-trill,vibrato-straight-belt-breathy-lip_trill-spoken-inhaled-trill,0.1671309173107147,0.1020173132419586,0.119336798787117,0.2492307722568512
clmrsamplecnn_replay_cl_vocalsettech_scenario1,CL,Replay,VocalSetTech,4,trillo-vocal_fry,vibrato-straight-belt-breathy-lip_trill-spoken-inhaled-trill-trillo-vocal_fry,0.2091954052448272,0.0936148911714553,0.216385930776596,0.2127145528793335
clmrsamplecnn_icarl_cl_vocalsettech_scenario1,CL,iCaRL,VocalSetTech,0,vibrato-straight,vibrato-straight,0.8618420958518982,0.8498235940933228,0.8766025304794312,0.838677704334259
clmrsamplecnn_icarl_cl_vocalsettech_scenario1,CL,iCaRL,VocalSetTech,1,belt-breathy,vibrato-straight-belt-breathy,0.60317462682724,0.6017556190490723,0.6446854472160339,0.6608601808547974
clmrsamplecnn_icarl_cl_vocalsettech_scenario1,CL,iCaRL,VocalSetTech,2,lip_trill-spoken,vibrato-straight-belt-breathy-lip_trill-spoken,0.5857605338096619,0.4676286876201629,0.399404764175415,0.6063772439956665
